%   exppar1[Hz]   exppar2[Hz]   exppar3[probability]   exppar4[N/A]   expvar[% (exprimé en Proportion de fm/essai (% par 100 *fm))]   expvarSD[% (exprimé en Proportion de fm/essai (% par 100 *fm))]    calscript   dateStamp   timeStamp
   3.00000000   500.00000000   0.76000000   FM   56.78375486   1.19702437   PC_HD600_audioengineD3   13-04-2019 16:19:02 
   3.00000000   500.00000000   0.76000000   AM   59.08994266   1.31949706   PC_HD600_audioengineD3   13-04-2019 16:22:17 
   3.00000000   500.00000000   0.76000000   FM   19.65297772   1.34843002   PC_HD600_audioengineD3   13-04-2019 16:25:44 
   3.00000000   500.00000000   0.76000000   AM   47.68602231   1.43983107   PC_HD600_audioengineD3   13-04-2019 16:28:54 
   3.00000000   500.00000000   0.76000000   AM   61.28572430   1.36274875   PC_HD600_audioengineD3   13-04-2019 16:32:12 
   3.00000000   500.00000000   0.76000000   FM   52.92157749   1.18651965   PC_HD600_audioengineD3   13-04-2019 16:35:15 
   3.00000000   500.00000000   0.76000000   AM   47.00313697   1.20064826   PC_HD600_audioengineD3   13-04-2019 16:38:18 
   3.00000000   500.00000000   0.76000000   FM   41.05395688   1.33168701   PC_HD600_audioengineD3   13-04-2019 16:41:34 
   3.00000000   500.00000000   0.76000000   AM   77.86847998   1.30603735   PC_HD600_audioengineD3   13-04-2019 16:45:01 
   3.00000000   500.00000000   0.76000000   FM   77.10308621   1.30905705   PC_HD600_audioengineD3   13-04-2019 16:48:08 
