%   exppar1[Hz]   exppar2[Hz]   exppar3[probability]   exppar4[N/A]   expvar[% (exprimé en Proportion de fm/essai (% par 100 *fm))]   expvarSD[% (exprimé en Proportion de fm/essai (% par 100 *fm))]    calscript   dateStamp   timeStamp
   3.00000000   500.00000000   0.76000000   FM   62.87557511   1.55714025   PC_HD600_audioengineD3   16-04-2019 10:42:52 
   3.00000000   500.00000000   0.76000000   AM   43.46322462   1.33426963   PC_HD600_audioengineD3   16-04-2019 10:46:14 
   3.00000000   500.00000000   0.76000000   AM   38.45589728   1.21241524   PC_HD600_audioengineD3   16-04-2019 10:49:31 
   3.00000000   500.00000000   0.76000000   FM   37.55051383   1.31221570   PC_HD600_audioengineD3   16-04-2019 10:53:12 
   3.00000000   500.00000000   0.76000000   FM   52.40220052   1.25984715   PC_HD600_audioengineD3   16-04-2019 10:56:13 
   3.00000000   500.00000000   0.76000000   AM   52.04461521   1.58853665   PC_HD600_audioengineD3   16-04-2019 11:01:11 
   3.00000000   500.00000000   0.76000000   FM   35.34372075   1.36945071   PC_HD600_audioengineD3   16-04-2019 11:05:29 
   3.00000000   500.00000000   0.76000000   AM   55.88612180   1.30331550   PC_HD600_audioengineD3   25-04-2019 19:13:38 
   3.00000000   500.00000000   0.76000000   FM   41.65190408   1.28537065   PC_HD600_audioengineD3   25-04-2019 19:17:06 
   3.00000000   500.00000000   0.76000000   AM   20.41356543   1.31732490   PC_HD600_audioengineD3   25-04-2019 19:20:24 
