%   exppar1[Hz]   exppar2[Hz]   exppar3[probability]   exppar4[N/A]   expvar[dB or Hz]   expvarSD[dB or Hz]   calscript   dateStamp   timeStamp
   3.00000000   500.00000000   0.76000000   AM   -16.76315789   2.05280026   PC_HD600_audioengineD3   08-04-2019 15:26:29 
   3.00000000   500.00000000   0.76000000   FM   2.70209798   1.25599433   PC_HD600_audioengineD3   08-04-2019 15:31:30 
   3.00000000   500.00000000   0.76000000   AM   -13.23684211   1.39919843   PC_HD600_audioengineD3   08-04-2019 15:35:05 
   3.00000000   500.00000000   0.76000000   FM   3.31194142   1.26993964   PC_HD600_audioengineD3   08-04-2019 15:38:55 
   3.00000000   500.00000000   0.76000000   FM   3.25538951   1.29200901   PC_HD600_audioengineD3   08-04-2019 15:42:20 
   3.00000000   500.00000000   0.76000000   AM   -14.05921053   1.88776816   PC_HD600_audioengineD3   08-04-2019 15:45:20 
   3.00000000   500.00000000   0.76000000   FM   3.68496544   1.17719645   PC_HD600_audioengineD3   08-04-2019 15:49:07 
   3.00000000   500.00000000   0.76000000   AM   -15.53947368   1.82885270   PC_HD600_audioengineD3   08-04-2019 15:52:28 
   3.00000000   500.00000000   0.76000000   FM   3.06720309   1.53910833   PC_HD600_audioengineD3   08-04-2019 15:56:36 
   3.00000000   500.00000000   0.76000000   AM   -16.13157895   1.87175388   PC_HD600_audioengineD3   08-04-2019 15:59:14 
