% run#   track#   exppar1[Hz]   exppar2[N/A]   exppar3[N/A]   expvar[Hz]   n.pres   n.correct calscript   dateStamp   timeStamp
1   1   500.00000000   0.76000000   FM   3.00000000   20   12   PC_HD600_audioengineD3   24-04-2019 14:42:13 
1   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 14:42:13 
2   1   500.00000000   0.76000000   AM   3.00000000   20   11   PC_HD600_audioengineD3   24-04-2019 14:51:15 
2   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 14:51:15 
3   1   500.00000000   0.76000000   AM   3.00000000   20   15   PC_HD600_audioengineD3   24-04-2019 15:15:26 
3   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 15:15:26 
4   1   500.00000000   0.76000000   FM   3.00000000   20   18   PC_HD600_audioengineD3   24-04-2019 15:24:10 
4   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 15:24:10 
5   1   500.00000000   0.76000000   AM   3.00000000   20   19   PC_HD600_audioengineD3   24-04-2019 15:30:54 
5   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 15:30:54 
6   1   500.00000000   0.76000000   FM   3.00000000   20   9   PC_HD600_audioengineD3   24-04-2019 15:46:28 
6   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 15:46:28 
7   1   500.00000000   0.76000000   FM   3.00000000   20   12   PC_HD600_audioengineD3   24-04-2019 15:59:47 
7   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 15:59:47 
8   1   500.00000000   0.76000000   AM   3.00000000   20   15   PC_HD600_audioengineD3   25-04-2019 10:31:04 
8   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   25-04-2019 10:31:04 
9   1   500.00000000   0.76000000   FM   3.00000000   20   9   PC_HD600_audioengineD3   25-04-2019 10:37:49 
9   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   25-04-2019 10:37:49 
10   1   500.00000000   0.76000000   AM   3.00000000   20   10   PC_HD600_audioengineD3   25-04-2019 10:55:10 
10   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   25-04-2019 10:55:10 
11   1   500.00000000   0.76000000   AM   3.00000000   20   10   PC_HD600_audioengineD3   25-04-2019 11:03:25 
11   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   25-04-2019 11:03:25 
12   1   500.00000000   0.76000000   FM   3.00000000   20   14   PC_HD600_audioengineD3   25-04-2019 11:12:15 
12   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   25-04-2019 11:12:15 
13   1   500.00000000   0.76000000   FM   3.00000000   20   16   PC_HD600_audioengineD3   25-04-2019 11:18:37 
13   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   25-04-2019 11:18:37 
