%   exppar1[Hz]   exppar2[Hz]   exppar3[probability]   exppar4[N/A]   expvar[dB or Hz]   expvarSD[dB or Hz]    calscript   dateStamp   timeStamp
   3.00000000   500.00000000   0.76000000   FM   3.10550799   1.28028177   PC_HD600_audioengineD3   30-04-2019 08:22:58 
   3.00000000   500.00000000   0.76000000   AM   -23.49342105   1.88308506   PC_HD600_audioengineD3   30-04-2019 08:26:21 
   3.00000000   500.00000000   0.76000000   AM   -26.07894737   1.35698664   PC_HD600_audioengineD3   30-04-2019 08:29:52 
   3.00000000   500.00000000   0.76000000   FM   2.09676479   1.23196398   PC_HD600_audioengineD3   30-04-2019 08:34:38 
   3.00000000   500.00000000   0.76000000   AM   -26.70394737   2.02297015   PC_HD600_audioengineD3   30-04-2019 08:39:18 
   3.00000000   500.00000000   0.76000000   FM   2.27037434   1.16590767   PC_HD600_audioengineD3   30-04-2019 08:43:34 
   3.00000000   500.00000000   0.76000000   FM   2.06459843   1.30225512   PC_HD600_audioengineD3   30-04-2019 08:48:27 
   3.00000000   500.00000000   0.76000000   AM   -25.82894737   2.34871185   PC_HD600_audioengineD3   30-04-2019 08:52:52 
   3.00000000   500.00000000   0.76000000   AM   -23.58552632   2.89221631   PC_HD600_audioengineD3   30-04-2019 08:57:36 
   3.00000000   500.00000000   0.76000000   FM   1.64977764   1.32894467   PC_HD600_audioengineD3   30-04-2019 09:01:51 
