% run#   track#   exppar1[Hz]   exppar2[N/A]   exppar3[N/A]   expvar[Hz]   n.pres   n.correct calscript   dateStamp   timeStamp
1   1   500.00000000   0.76000000   AM   3.00000000   20   14   PC_HD600_audioengineD3   29-04-2019 16:55:42 
1   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   29-04-2019 16:55:42 
2   1   500.00000000   0.76000000   FM   3.00000000   20   18   PC_HD600_audioengineD3   30-04-2019 09:15:17 
2   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   30-04-2019 09:15:17 
3   1   500.00000000   0.76000000   AM   3.00000000   20   17   PC_HD600_audioengineD3   30-04-2019 09:22:20 
3   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   30-04-2019 09:22:20 
4   1   500.00000000   0.76000000   FM   3.00000000   20   17   PC_HD600_audioengineD3   30-04-2019 09:40:25 
4   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   30-04-2019 09:40:25 
5   1   500.00000000   0.76000000   FM   3.00000000   20   15   PC_HD600_audioengineD3   30-04-2019 10:01:17 
5   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   30-04-2019 10:01:17 
6   1   500.00000000   0.76000000   AM   3.00000000   20   15   PC_HD600_audioengineD3   30-04-2019 10:04:22 
6   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   30-04-2019 10:04:22 
7   1   500.00000000   0.76000000   FM   3.00000000   20   16   PC_HD600_audioengineD3   02-05-2019 10:23:25 
7   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   02-05-2019 10:23:25 
8   1   500.00000000   0.76000000   AM   3.00000000   20   19   PC_HD600_audioengineD3   02-05-2019 10:37:11 
8   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   02-05-2019 10:37:11 
9   1   500.00000000   0.76000000   AM   3.00000000   20   12   PC_HD600_audioengineD3   02-05-2019 10:53:27 
9   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   02-05-2019 10:53:27 
10   1   500.00000000   0.76000000   FM   3.00000000   20   12   PC_HD600_audioengineD3   02-05-2019 10:59:41 
10   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   02-05-2019 10:59:41 
11   1   500.00000000   0.76000000   AM   3.00000000   20   15   PC_HD600_audioengineD3   02-05-2019 11:20:17 
11   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   02-05-2019 11:20:17 
12   1   500.00000000   0.76000000   FM   3.00000000   20   17   PC_HD600_audioengineD3   02-05-2019 11:42:09 
12   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   02-05-2019 11:42:09 
13   1   500.00000000   0.76000000   AM   3.00000000   20   13   PC_HD600_audioengineD3   02-05-2019 11:54:56 
13   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   02-05-2019 11:54:56 
14   1   500.00000000   0.76000000   FM   3.00000000   20   19   PC_HD600_audioengineD3   09-05-2019 08:19:47 
14   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   09-05-2019 08:19:47 
15   1   500.00000000   0.76000000   FM   3.00000000   20   18   PC_HD600_audioengineD3   09-05-2019 08:31:05 
15   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   09-05-2019 08:31:05 
16   1   500.00000000   0.76000000   AM   3.00000000   20   19   PC_HD600_audioengineD3   09-05-2019 08:44:50 
16   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   09-05-2019 08:44:50 
17   1   500.00000000   0.76000000   AM   3.00000000   20   15   PC_HD600_audioengineD3   09-05-2019 08:55:25 
17   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   09-05-2019 08:55:25 
18   1   500.00000000   0.76000000   FM   3.00000000   20   15   PC_HD600_audioengineD3   09-05-2019 09:06:41 
18   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   09-05-2019 09:06:41 
19   1   500.00000000   0.76000000   AM   3.00000000   20   17   PC_HD600_audioengineD3   09-05-2019 09:18:31 
19   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   09-05-2019 09:18:31 
20   1   500.00000000   0.76000000   FM   3.00000000   20   18   PC_HD600_audioengineD3   09-05-2019 09:26:07 
20   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   09-05-2019 09:26:07 
