% run#   track#   exppar1[Hz]   exppar2[N/A]   exppar3[N/A]   expvar[Hz]   n.pres   n.correct calscript   dateStamp   timeStamp
1   1   500.00000000   0.76000000   FM   3.00000000   20   16   PC_HD600_audioengineD3   15-04-2019 14:50:49 
1   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   15-04-2019 14:50:49 
2   1   500.00000000   0.76000000   AM   3.00000000   20   12   PC_HD600_audioengineD3   15-04-2019 15:02:13 
2   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   15-04-2019 15:02:13 
3   1   500.00000000   0.76000000   FM   3.00000000   20   17   PC_HD600_audioengineD3   15-04-2019 15:13:15 
3   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   15-04-2019 15:13:15 
4   1   500.00000000   0.76000000   AM   3.00000000   20   16   PC_HD600_audioengineD3   15-04-2019 15:23:43 
4   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   15-04-2019 15:23:43 
5   1   500.00000000   0.76000000   AM   3.00000000   20   15   PC_HD600_audioengineD3   16-04-2019 16:15:05 
5   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   16-04-2019 16:15:05 
6   1   500.00000000   0.76000000   FM   3.00000000   20   18   PC_HD600_audioengineD3   16-04-2019 16:20:49 
6   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   16-04-2019 16:20:49 
7   1   500.00000000   0.76000000   FM   3.00000000   20   16   PC_HD600_audioengineD3   16-04-2019 16:35:48 
7   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   16-04-2019 16:35:48 
8   1   500.00000000   0.76000000   AM   3.00000000   20   13   PC_HD600_audioengineD3   16-04-2019 16:47:59 
8   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   16-04-2019 16:47:59 
9   1   500.00000000   0.76000000   FM   3.00000000   20   15   PC_HD600_audioengineD3   23-04-2019 16:13:01 
9   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   23-04-2019 16:13:01 
10   1   500.00000000   0.76000000   AM   3.00000000   20   16   PC_HD600_audioengineD3   23-04-2019 16:23:41 
10   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   23-04-2019 16:23:41 
11   1   500.00000000   0.76000000   AM   3.00000000   20   17   PC_HD600_audioengineD3   23-04-2019 16:27:46 
11   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   23-04-2019 16:27:46 
12   1   500.00000000   0.76000000   FM   3.00000000   20   18   PC_HD600_audioengineD3   23-04-2019 16:41:55 
12   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   23-04-2019 16:41:55 
13   1   500.00000000   0.76000000   AM   3.00000000   20   19   PC_HD600_audioengineD3   23-04-2019 16:50:08 
13   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   23-04-2019 16:50:08 
14   1   500.00000000   0.76000000   FM   3.00000000   20   15   PC_HD600_audioengineD3   24-04-2019 19:09:57 
14   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 19:09:57 
15   1   500.00000000   0.76000000   FM   3.00000000   20   16   PC_HD600_audioengineD3   24-04-2019 19:22:24 
15   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 19:22:24 
16   1   500.00000000   0.76000000   AM   3.00000000   20   17   PC_HD600_audioengineD3   24-04-2019 19:32:21 
16   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 19:32:21 
17   1   500.00000000   0.76000000   AM   3.00000000   20   14   PC_HD600_audioengineD3   24-04-2019 19:37:53 
17   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 19:37:53 
18   1   500.00000000   0.76000000   FM   3.00000000   20   16   PC_HD600_audioengineD3   24-04-2019 19:44:24 
18   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 19:44:24 
19   1   500.00000000   0.76000000   AM   3.00000000   20   17   PC_HD600_audioengineD3   24-04-2019 19:57:47 
19   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 19:57:47 
20   1   500.00000000   0.76000000   FM   3.00000000   20   18   PC_HD600_audioengineD3   24-04-2019 20:14:27 
20   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 20:14:27 
