%   exppar1[Hz]   exppar2[Hz]   exppar3[probability]   exppar4[N/A]   expvar[% (exprimé en Proportion de fm/essai (% par 100 *fm))]   expvarSD[% (exprimé en Proportion de fm/essai (% par 100 *fm))]    calscript   dateStamp   timeStamp
   3.00000000   500.00000000   0.76000000   AM   27.58489820   1.17824504   PC_HD600_audioengineD3   17-04-2019 18:57:20 
   3.00000000   500.00000000   0.76000000   FM   7.81469786   1.36352314   PC_HD600_audioengineD3   17-04-2019 19:01:42 
   3.00000000   500.00000000   0.76000000   FM   10.75191188   1.42838346   PC_HD600_audioengineD3   18-04-2019 12:08:37 
   3.00000000   500.00000000   0.76000000   AM   43.26497870   1.26213508   PC_HD600_audioengineD3   18-04-2019 12:12:46 
   3.00000000   500.00000000   0.76000000   FM   33.11615426   1.33554232   PC_HD600_audioengineD3   18-04-2019 12:17:28 
   3.00000000   500.00000000   0.76000000   AM   29.40498320   1.34777268   PC_HD600_audioengineD3   18-04-2019 12:21:44 
   3.00000000   500.00000000   0.76000000   AM   30.79248332   1.25336225   PC_HD600_audioengineD3   18-04-2019 12:25:45 
   3.00000000   500.00000000   0.76000000   FM   18.90538080   2.02071456   PC_HD600_audioengineD3   18-04-2019 12:30:08 
   3.00000000   500.00000000   0.76000000   AM   20.65869920   1.19913938   PC_HD600_audioengineD3   18-04-2019 12:34:16 
   3.00000000   500.00000000   0.76000000   FM   23.33043822   1.25738033   PC_HD600_audioengineD3   18-04-2019 12:38:25 
