% run#   track#   exppar1[Hz]   exppar2[N/A]   exppar3[N/A]   expvar[Hz]   n.pres   n.correct calscript   dateStamp   timeStamp
1   1   500.00000000   0.76000000   FM   3.00000000   20   14   PC_HD600_audioengineD3   15-04-2019 14:48:38 
1   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   15-04-2019 14:48:38 
2   1   500.00000000   0.76000000   AM   3.00000000   20   14   PC_HD600_audioengineD3   15-04-2019 15:00:08 
2   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   15-04-2019 15:00:08 
3   1   500.00000000   0.76000000   AM   3.00000000   20   15   PC_HD600_audioengineD3   15-04-2019 15:11:16 
3   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   15-04-2019 15:11:16 
4   1   500.00000000   0.76000000   FM   3.00000000   20   18   PC_HD600_audioengineD3   15-04-2019 15:19:08 
4   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   15-04-2019 15:19:08 
5   1   500.00000000   0.76000000   FM   3.00000000   20   15   PC_HD600_audioengineD3   16-04-2019 16:12:54 
5   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   16-04-2019 16:12:54 
6   1   500.00000000   0.76000000   AM   3.00000000   20   13   PC_HD600_audioengineD3   16-04-2019 16:23:02 
6   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   16-04-2019 16:23:02 
7   1   500.00000000   0.76000000   FM   3.00000000   20   18   PC_HD600_audioengineD3   16-04-2019 16:33:52 
7   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   16-04-2019 16:33:52 
8   1   500.00000000   0.76000000   AM   3.00000000   20   16   PC_HD600_audioengineD3   16-04-2019 16:44:07 
8   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   16-04-2019 16:44:07 
9   1   500.00000000   0.76000000   FM   3.00000000   20   15   PC_HD600_audioengineD3   16-04-2019 16:53:02 
9   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   16-04-2019 16:53:02 
10   1   500.00000000   0.76000000   AM   3.00000000   20   14   PC_HD600_audioengineD3   23-04-2019 16:17:13 
10   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   23-04-2019 16:17:13 
11   1   500.00000000   0.76000000   FM   3.00000000   20   16   PC_HD600_audioengineD3   23-04-2019 16:29:54 
11   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   23-04-2019 16:29:54 
12   1   500.00000000   0.76000000   AM   3.00000000   20   17   PC_HD600_audioengineD3   23-04-2019 16:39:55 
12   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   23-04-2019 16:39:55 
13   1   500.00000000   0.76000000   FM   3.00000000   20   15   PC_HD600_audioengineD3   23-04-2019 16:48:10 
13   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   23-04-2019 16:48:10 
14   1   500.00000000   0.76000000   AM   3.00000000   20   15   PC_HD600_audioengineD3   24-04-2019 19:07:59 
14   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 19:07:59 
15   1   500.00000000   0.76000000   AM   3.00000000   20   11   PC_HD600_audioengineD3   24-04-2019 19:18:03 
15   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 19:18:03 
16   1   500.00000000   0.76000000   FM   3.00000000   20   16   PC_HD600_audioengineD3   24-04-2019 19:30:27 
16   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 19:30:27 
17   1   500.00000000   0.76000000   AM   3.00000000   20   20   PC_HD600_audioengineD3   24-04-2019 19:42:28 
17   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 19:42:28 
18   1   500.00000000   0.76000000   FM   3.00000000   20   18   PC_HD600_audioengineD3   24-04-2019 19:46:30 
18   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 19:46:30 
19   1   500.00000000   0.76000000   FM   3.00000000   20   13   PC_HD600_audioengineD3   24-04-2019 19:59:55 
19   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 19:59:55 
20   1   500.00000000   0.76000000   AM   3.00000000   20   15   PC_HD600_audioengineD3   24-04-2019 20:10:05 
20   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 20:10:05 
