%   exppar1[Hz]   exppar2[Hz]   exppar3[probability]   exppar4[N/A]   expvar[% (exprimé en Proportion de fm/essai (% par 100 *fm))]   expvarSD[% (exprimé en Proportion de fm/essai (% par 100 *fm))]    calscript   dateStamp   timeStamp
   3.00000000   500.00000000   0.76000000   FM   37.80909529   1.31033783   PC_HD600_audioengineD3   02-05-2019 16:07:22 
   3.00000000   500.00000000   0.76000000   AM   28.39356535   1.44867807   PC_HD600_audioengineD3   02-05-2019 16:11:11 
   3.00000000   500.00000000   0.76000000   FM   57.52386585   1.56724511   PC_HD600_audioengineD3   02-05-2019 16:15:00 
   3.00000000   500.00000000   0.76000000   AM   43.28739275   1.44920762   PC_HD600_audioengineD3   02-05-2019 16:18:48 
   3.00000000   500.00000000   0.76000000   FM   50.30682298   1.22960025   PC_HD600_audioengineD3   02-05-2019 16:23:10 
   3.00000000   500.00000000   0.76000000   AM   32.78152447   1.21258800   PC_HD600_audioengineD3   02-05-2019 16:27:45 
   3.00000000   500.00000000   0.76000000   FM   42.70941941   1.26166008   PC_HD600_audioengineD3   02-05-2019 16:31:25 
   3.00000000   500.00000000   0.76000000   AM   37.95347705   1.56593710   PC_HD600_audioengineD3   02-05-2019 16:35:27 
   3.00000000   500.00000000   0.76000000   AM   17.24424626   1.54174487   PC_HD600_audioengineD3   02-05-2019 16:40:17 
   3.00000000   500.00000000   0.76000000   FM   21.11899958   1.20073932   PC_HD600_audioengineD3   02-05-2019 16:43:41 
