%   exppar1[Hz]   exppar2[Hz]   exppar3[probability]   exppar4[N/A]   expvar[dB or Hz]   expvarSD[dB or Hz]    calscript   dateStamp   timeStamp
   3.00000000   500.00000000   0.76000000   FM   1.53479619   1.25172748   PC_HD600_audioengineD3   16-04-2019 09:15:24 
   3.00000000   500.00000000   0.76000000   AM   -20.52631579   1.69527615   PC_HD600_audioengineD3   16-04-2019 09:19:46 
   3.00000000   500.00000000   0.76000000   AM   -22.32236842   3.25092545   PC_HD600_audioengineD3   16-04-2019 09:24:38 
   3.00000000   500.00000000   0.76000000   FM   1.38933775   1.25939453   PC_HD600_audioengineD3   16-04-2019 09:28:23 
   3.00000000   500.00000000   0.76000000   AM   -19.03289474   1.94673487   PC_HD600_audioengineD3   16-04-2019 09:32:16 
   3.00000000   500.00000000   0.76000000   FM   1.53830849   1.28765059   PC_HD600_audioengineD3   16-04-2019 09:36:41 
   3.00000000   500.00000000   0.76000000   FM   1.51280946   1.33157415   PC_HD600_audioengineD3   16-04-2019 09:40:38 
   3.00000000   500.00000000   0.76000000   AM   -23.69736842   2.67150631   PC_HD600_audioengineD3   16-04-2019 09:44:42 
   3.00000000   500.00000000   0.76000000   AM   -24.83552632   1.84265734   PC_HD600_audioengineD3   16-04-2019 09:48:48 
   3.00000000   500.00000000   0.76000000   FM   1.46639051   1.20318454   PC_HD600_audioengineD3   16-04-2019 09:52:43 
