% run#   track#   exppar1[Hz]   exppar2[N/A]   exppar3[N/A]   expvar[Hz]   n.pres   n.correct calscript   dateStamp   timeStamp
1   1   500.00000000   0.76000000   FM   3.00000000   20   16   PC_HD600_audioengineD3   29-04-2019 16:52:52 
1   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   29-04-2019 16:52:52 
2   1   500.00000000   0.76000000   AM   3.00000000   20   17   PC_HD600_audioengineD3   30-04-2019 09:12:42 
2   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   30-04-2019 09:12:42 
3   1   500.00000000   0.76000000   FM   3.00000000   20   15   PC_HD600_audioengineD3   30-04-2019 09:17:21 
3   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   30-04-2019 09:17:21 
4   1   500.00000000   0.76000000   AM   3.00000000   20   11   PC_HD600_audioengineD3   30-04-2019 09:44:15 
4   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   30-04-2019 09:44:15 
5   1   500.00000000   0.76000000   AM   3.00000000   20   17   PC_HD600_audioengineD3   30-04-2019 09:55:57 
5   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   30-04-2019 09:55:57 
6   1   500.00000000   0.76000000   FM   3.00000000   20   15   PC_HD600_audioengineD3   30-04-2019 10:07:05 
6   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   30-04-2019 10:07:05 
7   1   500.00000000   0.76000000   AM   3.00000000   20   14   PC_HD600_audioengineD3   02-05-2019 10:20:27 
7   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   02-05-2019 10:20:27 
8   1   500.00000000   0.76000000   FM   3.00000000   20   16   PC_HD600_audioengineD3   02-05-2019 10:39:11 
8   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   02-05-2019 10:39:11 
9   1   500.00000000   0.76000000   FM   3.00000000   20   13   PC_HD600_audioengineD3   02-05-2019 10:43:54 
9   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   02-05-2019 10:43:54 
10   1   500.00000000   0.76000000   AM   3.00000000   20   16   PC_HD600_audioengineD3   02-05-2019 11:10:53 
10   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   02-05-2019 11:10:53 
11   1   500.00000000   0.76000000   FM   3.00000000   20   15   PC_HD600_audioengineD3   02-05-2019 11:29:42 
11   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   02-05-2019 11:29:42 
12   1   500.00000000   0.76000000   AM   3.00000000   20   16   PC_HD600_audioengineD3   02-05-2019 11:38:46 
12   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   02-05-2019 11:38:46 
13   1   500.00000000   0.76000000   FM   3.00000000   20   14   PC_HD600_audioengineD3   02-05-2019 11:58:48 
13   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   02-05-2019 11:58:48 
14   1   500.00000000   0.76000000   AM   3.00000000   20   13   PC_HD600_audioengineD3   02-05-2019 12:04:58 
14   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   02-05-2019 12:04:58 
