%   exppar1[Hz]   exppar2[Hz]   exppar3[probability]   exppar4[N/A]   expvar[% (exprimé en Proportion de fm/essai (% par 100 *fm))]   expvarSD[% (exprimé en Proportion de fm/essai (% par 100 *fm))]    calscript   dateStamp   timeStamp
   3.00000000   500.00000000   0.76000000   AM   40.42466825   1.25001085   PC_HD600_audioengineD3   02-05-2019 08:58:04 
   3.00000000   500.00000000   0.76000000   FM   29.71977311   1.26670767   PC_HD600_audioengineD3   03-05-2019 08:15:44 
   3.00000000   500.00000000   0.76000000   AM   29.13749833   1.65256849   PC_HD600_audioengineD3   03-05-2019 08:19:45 
   3.00000000   500.00000000   0.76000000   FM   26.81950644   1.25317616   PC_HD600_audioengineD3   03-05-2019 08:23:10 
   3.00000000   500.00000000   0.76000000   AM   40.89840928   1.34428555   PC_HD600_audioengineD3   03-05-2019 08:27:43 
   3.00000000   500.00000000   0.76000000   FM   16.67593470   1.40404032   PC_HD600_audioengineD3   03-05-2019 08:32:37 
   3.00000000   500.00000000   0.76000000   FM   29.09293098   1.37481508   PC_HD600_audioengineD3   03-05-2019 08:36:55 
   3.00000000   500.00000000   0.76000000   AM   25.93775420   1.39697164   PC_HD600_audioengineD3   03-05-2019 08:41:28 
   3.00000000   500.00000000   0.76000000   FM   30.18950133   1.21455376   PC_HD600_audioengineD3   03-05-2019 08:46:33 
   3.00000000   500.00000000   0.76000000   AM   25.62442699   1.41351130   PC_HD600_audioengineD3   03-05-2019 08:50:06 
