%   exppar1[Hz]   exppar2[Hz]   exppar3[probability]   exppar4[N/A]   expvar[% (exprimé en Proportion de fm/essai (% par 100 *fm))]   expvarSD[% (exprimé en Proportion de fm/essai (% par 100 *fm))]    calscript   dateStamp   timeStamp
   3.00000000   500.00000000   0.76000000   FM   24.46249010   1.33080362   PC_HD600_audioengineD3   09-04-2019 11:28:54 
   3.00000000   500.00000000   0.76000000   AM   58.82072115   1.17116105   PC_HD600_audioengineD3   15-04-2019 14:02:54 
   3.00000000   500.00000000   0.76000000   AM   21.72697065   1.25871063   PC_HD600_audioengineD3   15-04-2019 14:06:15 
   3.00000000   500.00000000   0.76000000   FM   31.67812148   1.45405552   PC_HD600_audioengineD3   15-04-2019 14:09:17 
   3.00000000   500.00000000   0.76000000   FM   35.10397968   1.44506628   PC_HD600_audioengineD3   15-04-2019 14:13:34 
   3.00000000   500.00000000   0.76000000   AM   76.92625398   1.43043689   PC_HD600_audioengineD3   15-04-2019 14:18:12 
   3.00000000   500.00000000   0.76000000   AM   83.10824005   1.34671859   PC_HD600_audioengineD3   15-04-2019 14:21:10 
   3.00000000   500.00000000   0.76000000   FM   50.43468360   1.41620111   PC_HD600_audioengineD3   15-04-2019 14:24:56 
   3.00000000   500.00000000   0.76000000   FM   57.48103472   1.49008430   PC_HD600_audioengineD3   15-04-2019 14:29:02 
   3.00000000   500.00000000   0.76000000   AM   37.70342924   1.32386963   PC_HD600_audioengineD3   15-04-2019 14:32:50 
