%   exppar1[Hz]   exppar2[Hz]   exppar3[probability]   exppar4[N/A]   expvar[dB or Hz]   expvarSD[dB or Hz]   calscript   dateStamp   timeStamp
   3.00000000   500.00000000   0.76000000   AM   -13.73684211   2.06440617   PC_HD600_audioengineD3   11-04-2019 15:30:52 
   3.00000000   500.00000000   0.76000000   FM   3.31286289   1.34933654   PC_HD600_audioengineD3   11-04-2019 15:34:24 
   3.00000000   500.00000000   0.76000000   FM   2.94681862   1.24837380   PC_HD600_audioengineD3   11-04-2019 15:38:29 
   3.00000000   500.00000000   0.76000000   AM   -18.87500000   2.06967243   PC_HD600_audioengineD3   11-04-2019 15:41:22 
   3.00000000   500.00000000   0.76000000   FM   3.11493410   1.36831813   PC_HD600_audioengineD3   11-04-2019 15:46:17 
   3.00000000   500.00000000   0.76000000   AM   -18.35526316   2.45876661   PC_HD600_audioengineD3   11-04-2019 15:51:41 
   3.00000000   500.00000000   0.76000000   AM   -19.87500000   1.97463793   PC_HD600_audioengineD3   11-04-2019 15:56:08 
   3.00000000   500.00000000   0.76000000   FM   3.63200888   1.24042842   PC_HD600_audioengineD3   11-04-2019 15:59:35 
   3.00000000   500.00000000   0.76000000   FM   3.23068502   1.20647496   PC_HD600_audioengineD3   11-04-2019 16:03:04 
   3.00000000   500.00000000   0.76000000   AM   -19.99342105   2.31263803   PC_HD600_audioengineD3   11-04-2019 16:06:49 
