% run#   track#   exppar1[Hz]   exppar2[N/A]   exppar3[N/A]   expvar[Hz]   n.pres   n.correct calscript   dateStamp   timeStamp
1   1   500.00000000   0.76000000   AM   3.00000000   20   17   PC_HD600_audioengineD3   14-05-2019 11:24:22 
1   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   14-05-2019 11:24:22 
2   1   500.00000000   0.76000000   FM   3.00000000   20   16   PC_HD600_audioengineD3   14-05-2019 11:33:55 
2   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   14-05-2019 11:33:55 
3   1   500.00000000   0.76000000   AM   3.00000000   20   16   PC_HD600_audioengineD3   14-05-2019 11:44:52 
3   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   14-05-2019 11:44:52 
4   1   500.00000000   0.76000000   FM   3.00000000   20   18   PC_HD600_audioengineD3   21-05-2019 09:22:52 
4   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   21-05-2019 09:22:52 
5   1   500.00000000   0.76000000   AM   3.00000000   20   16   PC_HD600_audioengineD3   21-05-2019 09:33:30 
5   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   21-05-2019 09:33:30 
6   1   500.00000000   0.76000000   FM   3.00000000   20   14   PC_HD600_audioengineD3   21-05-2019 09:35:21 
6   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   21-05-2019 09:35:21 
7   1   500.00000000   0.76000000   FM   3.00000000   20   12   PC_HD600_audioengineD3   21-05-2019 09:50:24 
7   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   21-05-2019 09:50:24 
8   1   500.00000000   0.76000000   AM   3.00000000   20   16   PC_HD600_audioengineD3   21-05-2019 10:03:13 
8   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   21-05-2019 10:03:13 
9   1   500.00000000   0.76000000   AM   3.00000000   20   10   PC_HD600_audioengineD3   21-05-2019 10:11:44 
9   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   21-05-2019 10:11:44 
10   1   500.00000000   0.76000000   FM   3.00000000   20   17   PC_HD600_audioengineD3   21-05-2019 10:31:00 
10   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   21-05-2019 10:31:00 
11   1   500.00000000   0.76000000   AM   3.00000000   20   11   PC_HD600_audioengineD3   21-05-2019 10:41:26 
11   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   21-05-2019 10:41:26 
12   1   500.00000000   0.76000000   FM   3.00000000   20   15   PC_HD600_audioengineD3   21-05-2019 10:50:59 
12   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   21-05-2019 10:50:59 
13   1   500.00000000   0.76000000   FM   3.00000000   20   15   PC_HD600_audioengineD3   21-05-2019 11:01:42 
13   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   21-05-2019 11:01:42 
14   1   500.00000000   0.76000000   AM   3.00000000   20   15   PC_HD600_audioengineD3   18-06-2019 11:04:09 
14   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   18-06-2019 11:04:09 
15   1   500.00000000   0.76000000   AM   3.00000000   20   15   PC_HD600_audioengineD3   18-06-2019 11:10:26 
15   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   18-06-2019 11:10:26 
16   1   500.00000000   0.76000000   FM   3.00000000   20   13   PC_HD600_audioengineD3   18-06-2019 11:26:52 
16   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   18-06-2019 11:26:52 
17   1   500.00000000   0.76000000   AM   3.00000000   20   19   PC_HD600_audioengineD3   18-06-2019 11:37:35 
17   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   18-06-2019 11:37:35 
18   1   500.00000000   0.76000000   FM   3.00000000   20   14   PC_HD600_audioengineD3   18-06-2019 11:48:08 
18   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   18-06-2019 11:48:08 
19   1   500.00000000   0.76000000   FM   3.00000000   20   19   PC_HD600_audioengineD3   18-06-2019 11:56:46 
19   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   18-06-2019 11:56:46 
20   1   500.00000000   0.76000000   AM   3.00000000   20   17   PC_HD600_audioengineD3   18-06-2019 12:00:32 
20   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   18-06-2019 12:00:32 
