% run#   track#   exppar1[Hz]   exppar2[N/A]   exppar3[N/A]   expvar[Hz]   n.pres   n.correct calscript   dateStamp   timeStamp
1   1   500.00000000   0.76000000   FM   3.00000000   20   15   PC_HD600_audioengineD3   09-04-2019 09:29:17 
1   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   09-04-2019 09:29:17 
2   1   500.00000000   0.76000000   AM   3.00000000   20   16   PC_HD600_audioengineD3   09-04-2019 09:32:04 
2   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   09-04-2019 09:32:04 
3   1   500.00000000   0.76000000   AM   3.00000000   20   16   PC_HD600_audioengineD3   10-04-2019 18:32:33 
3   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   10-04-2019 18:32:33 
4   1   500.00000000   0.76000000   FM   3.00000000   20   13   PC_HD600_audioengineD3   10-04-2019 18:46:30 
4   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   10-04-2019 18:46:30 
5   1   500.00000000   0.76000000   AM   3.00000000   20   17   PC_HD600_audioengineD3   10-04-2019 18:50:46 
5   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   10-04-2019 18:50:46 
6   1   500.00000000   0.76000000   FM   3.00000000   20   13   PC_HD600_audioengineD3   10-04-2019 19:04:50 
6   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   10-04-2019 19:04:50 
7   1   500.00000000   0.76000000   AM   3.00000000   20   16   PC_HD600_audioengineD3   25-04-2019 15:49:32 
7   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   25-04-2019 15:49:32 
8   1   500.00000000   0.76000000   FM   3.00000000   20   19   PC_HD600_audioengineD3   25-04-2019 15:57:31 
8   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   25-04-2019 15:57:31 
9   1   500.00000000   0.76000000   FM   3.00000000   20   11   PC_HD600_audioengineD3   25-04-2019 16:13:48 
9   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   25-04-2019 16:13:48 
10   1   500.00000000   0.76000000   AM   3.00000000   20   17   PC_HD600_audioengineD3   25-04-2019 16:22:56 
10   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   25-04-2019 16:22:56 
11   1   500.00000000   0.76000000   FM   3.00000000   20   17   PC_HD600_audioengineD3   25-04-2019 16:34:14 
11   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   25-04-2019 16:34:14 
12   1   500.00000000   0.76000000   AM   3.00000000   20   14   PC_HD600_audioengineD3   25-04-2019 16:53:15 
12   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   25-04-2019 16:53:15 
13   1   500.00000000   0.76000000   AM   3.00000000   20   14   PC_HD600_audioengineD3   25-04-2019 17:06:37 
13   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   25-04-2019 17:06:37 
14   1   500.00000000   0.76000000   FM   3.00000000   20   12   PC_HD600_audioengineD3   25-04-2019 17:24:26 
14   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   25-04-2019 17:24:26 
15   1   500.00000000   0.76000000   FM   3.00000000   20   11   PC_HD600_audioengineD3   25-04-2019 17:32:32 
15   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   25-04-2019 17:32:32 
