%   exppar1[Hz]   exppar2[Hz]   exppar3[probability]   exppar4[N/A]   expvar[dB or Hz]   expvarSD[dB or Hz]    calscript   dateStamp   timeStamp
   3.00000000   500.00000000   0.76000000   FM   3.79876384   1.20417523   PC_HD600_audioengineD3   08-04-2019 17:52:47 
   3.00000000   500.00000000   0.76000000   AM   -20.63157895   1.95800792   PC_HD600_audioengineD3   08-04-2019 17:56:38 
   3.00000000   500.00000000   0.76000000   FM   2.35592511   1.31032522   PC_HD600_audioengineD3   08-04-2019 18:01:24 
   3.00000000   500.00000000   0.76000000   AM   -16.01973684   2.82627628   PC_HD600_audioengineD3   08-04-2019 18:06:22 
   3.00000000   500.00000000   0.76000000   AM   -20.04605263   1.83115874   PC_HD600_audioengineD3   08-04-2019 18:10:24 
   3.00000000   500.00000000   0.76000000   FM   2.06249790   1.34680225   PC_HD600_audioengineD3   08-04-2019 18:14:38 
   3.00000000   500.00000000   0.76000000   AM   -19.05921053   3.69293492   PC_HD600_audioengineD3   08-04-2019 18:18:19 
   3.00000000   500.00000000   0.76000000   FM   2.89571042   1.28012002   PC_HD600_audioengineD3   08-04-2019 18:21:50 
   3.00000000   500.00000000   0.76000000   FM   2.68575530   1.28353204   PC_HD600_audioengineD3   08-04-2019 18:26:09 
   3.00000000   500.00000000   0.76000000   AM   -20.47368421   2.23203819   PC_HD600_audioengineD3   08-04-2019 18:29:42 
