% run#   track#   exppar1[Hz]   exppar2[N/A]   exppar3[N/A]   expvar[Hz]   n.pres   n.correct calscript   dateStamp   timeStamp
1   1   500.00000000   0.76000000   AM   3.00000000   20   14   PC_HD600_audioengineD3   15-04-2019 14:55:14 
1   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   15-04-2019 14:55:14 
2   1   500.00000000   0.76000000   FM   3.00000000   20   17   PC_HD600_audioengineD3   15-04-2019 15:03:59 
2   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   15-04-2019 15:03:59 
3   1   500.00000000   0.76000000   FM   3.00000000   20   16   PC_HD600_audioengineD3   15-04-2019 15:16:59 
3   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   15-04-2019 15:16:59 
4   1   500.00000000   0.76000000   AM   3.00000000   20   15   PC_HD600_audioengineD3   15-04-2019 15:25:37 
4   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   15-04-2019 15:25:37 
5   1   500.00000000   0.76000000   FM   3.00000000   20   17   PC_HD600_audioengineD3   16-04-2019 16:16:56 
5   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   16-04-2019 16:16:56 
6   1   500.00000000   0.76000000   AM   3.00000000   20   14   PC_HD600_audioengineD3   16-04-2019 16:18:47 
6   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   16-04-2019 16:18:47 
7   1   500.00000000   0.76000000   AM   3.00000000   20   17   PC_HD600_audioengineD3   16-04-2019 16:29:20 
7   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   16-04-2019 16:29:20 
8   1   500.00000000   0.76000000   FM   3.00000000   20   18   PC_HD600_audioengineD3   16-04-2019 16:45:57 
8   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   16-04-2019 16:45:57 
9   1   500.00000000   0.76000000   AM   3.00000000   20   9   PC_HD600_audioengineD3   23-04-2019 16:14:57 
9   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   23-04-2019 16:14:57 
10   1   500.00000000   0.76000000   FM   3.00000000   20   16   PC_HD600_audioengineD3   23-04-2019 16:25:30 
10   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   23-04-2019 16:25:30 
11   1   500.00000000   0.76000000   FM   3.00000000   20   18   PC_HD600_audioengineD3   23-04-2019 16:34:08 
11   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   23-04-2019 16:34:08 
12   1   500.00000000   0.76000000   AM   3.00000000   20   16   PC_HD600_audioengineD3   23-04-2019 16:43:36 
12   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   23-04-2019 16:43:36 
13   1   500.00000000   0.76000000   AM   3.00000000   20   14   PC_HD600_audioengineD3   23-04-2019 16:56:03 
13   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   23-04-2019 16:56:03 
14   1   500.00000000   0.76000000   FM   3.00000000   20   18   PC_HD600_audioengineD3   24-04-2019 19:05:52 
14   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 19:05:52 
15   1   500.00000000   0.76000000   AM   3.00000000   20   17   PC_HD600_audioengineD3   24-04-2019 19:15:53 
15   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 19:15:53 
16   1   500.00000000   0.76000000   FM   3.00000000   20   14   PC_HD600_audioengineD3   24-04-2019 19:24:08 
16   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 19:24:08 
17   1   500.00000000   0.76000000   FM   3.00000000   20   12   PC_HD600_audioengineD3   24-04-2019 19:34:10 
17   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 19:34:10 
18   1   500.00000000   0.76000000   AM   3.00000000   20   16   PC_HD600_audioengineD3   24-04-2019 19:55:51 
18   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 19:55:51 
19   1   500.00000000   0.76000000   AM   3.00000000   20   16   PC_HD600_audioengineD3   24-04-2019 20:04:05 
19   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 20:04:05 
20   1   500.00000000   0.76000000   FM   3.00000000   20   16   PC_HD600_audioengineD3   24-04-2019 20:07:58 
20   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   24-04-2019 20:07:58 
