% run#   track#   exppar1[Hz]   exppar2[N/A]   exppar3[N/A]   expvar[Hz]   n.pres   n.correct calscript   dateStamp   timeStamp
1   1   500.00000000   0.76000000   AM   3.00000000   20   15   PC_HD600_audioengineD3   06-05-2019 16:36:32 
1   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   06-05-2019 16:36:32 
2   1   500.00000000   0.76000000   FM   3.00000000   20   17   PC_HD600_audioengineD3   06-05-2019 16:46:27 
2   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   06-05-2019 16:46:27 
3   1   500.00000000   0.76000000   AM   3.00000000   20   15   PC_HD600_audioengineD3   07-05-2019 08:09:56 
3   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   07-05-2019 08:09:56 
4   1   500.00000000   0.76000000   FM   3.00000000   20   16   PC_HD600_audioengineD3   07-05-2019 08:15:59 
4   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   07-05-2019 08:15:59 
5   1   500.00000000   0.76000000   AM   3.00000000   20   17   PC_HD600_audioengineD3   07-05-2019 08:28:28 
5   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   07-05-2019 08:28:28 
6   1   500.00000000   0.76000000   FM   3.00000000   20   15   PC_HD600_audioengineD3   07-05-2019 08:48:00 
6   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   07-05-2019 08:48:00 
7   1   500.00000000   0.76000000   AM   3.00000000   20   9   PC_HD600_audioengineD3   07-05-2019 08:50:45 
7   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   07-05-2019 08:50:45 
8   1   500.00000000   0.76000000   FM   3.00000000   20   13   PC_HD600_audioengineD3   10-05-2019 08:17:27 
8   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   10-05-2019 08:17:27 
9   1   500.00000000   0.76000000   AM   3.00000000   20   12   PC_HD600_audioengineD3   10-05-2019 08:30:59 
9   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   10-05-2019 08:30:59 
10   1   500.00000000   0.76000000   FM   3.00000000   20   11   PC_HD600_audioengineD3   10-05-2019 08:41:54 
10   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   10-05-2019 08:41:54 
11   1   500.00000000   0.76000000   FM   3.00000000   20   18   PC_HD600_audioengineD3   10-05-2019 08:46:05 
11   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   10-05-2019 08:46:05 
12   1   500.00000000   0.76000000   AM   3.00000000   20   15   PC_HD600_audioengineD3   16-05-2019 08:08:01 
12   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   16-05-2019 08:08:01 
13   1   500.00000000   0.76000000   AM   3.00000000   20   13   PC_HD600_audioengineD3   16-05-2019 08:14:20 
13   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   16-05-2019 08:14:20 
14   1   500.00000000   0.76000000   FM   3.00000000   20   12   PC_HD600_audioengineD3   16-05-2019 08:27:05 
14   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   16-05-2019 08:27:05 
15   1   500.00000000   0.76000000   FM   3.00000000   20   13   PC_HD600_audioengineD3   16-05-2019 08:35:51 
15   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   16-05-2019 08:35:51 
16   1   500.00000000   0.76000000   AM   3.00000000   20   14   PC_HD600_audioengineD3   16-05-2019 08:44:51 
16   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   16-05-2019 08:44:51 
17   1   500.00000000   0.76000000   AM   3.00000000   20   11   PC_HD600_audioengineD3   16-05-2019 08:58:02 
17   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   16-05-2019 08:58:02 
18   1   500.00000000   0.76000000   FM   3.00000000   20   14   PC_HD600_audioengineD3   17-05-2019 08:20:07 
18   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   17-05-2019 08:20:07 
19   1   500.00000000   0.76000000   FM   3.00000000   20   14   PC_HD600_audioengineD3   17-05-2019 08:28:05 
19   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   17-05-2019 08:28:05 
20   1   500.00000000   0.76000000   AM   3.00000000   20   14   PC_HD600_audioengineD3   17-05-2019 08:39:30 
20   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   17-05-2019 08:39:30 
