%   exppar1[Hz]   exppar2[Hz]   exppar3[probability]   exppar4[N/A]   expvar[dB or Hz]   expvarSD[dB or Hz]   calscript   dateStamp   timeStamp
   3.00000000   500.00000000   0.76000000   AM   -20.02631579   2.92981143   PC_HD600_audioengineD3   11-04-2019 14:48:19 
   3.00000000   500.00000000   0.76000000   FM   3.22587580   1.22123841   PC_HD600_audioengineD3   11-04-2019 14:52:31 
   3.00000000   500.00000000   0.76000000   AM   -18.92763158   2.38480263   PC_HD600_audioengineD3   11-04-2019 14:56:40 
   3.00000000   500.00000000   0.76000000   FM   3.01712297   1.54442276   PC_HD600_audioengineD3   11-04-2019 15:01:21 
   3.00000000   500.00000000   0.76000000   FM   3.41774990   1.33097181   PC_HD600_audioengineD3   11-04-2019 15:05:37 
   3.00000000   500.00000000   0.76000000   AM   -15.06578947   1.73918303   PC_HD600_audioengineD3   11-04-2019 15:09:58 
   3.00000000   500.00000000   0.76000000   FM   2.49296870   1.36247385   PC_HD600_audioengineD3   11-04-2019 15:14:18 
   3.00000000   500.00000000   0.76000000   AM   -14.63157895   1.56130494   PC_HD600_audioengineD3   11-04-2019 15:17:14 
   3.00000000   500.00000000   0.76000000   AM   -19.21052632   2.13076658   PC_HD600_audioengineD3   11-04-2019 15:20:47 
   3.00000000   500.00000000   0.76000000   FM   2.75749544   1.26128343   PC_HD600_audioengineD3   11-04-2019 15:24:41 
