% run#   track#   exppar1[Hz]   exppar2[N/A]   exppar3[N/A]   expvar[Hz]   n.pres   n.correct calscript   dateStamp   timeStamp
1   1   500.00000000   0.76000000   AM   3.00000000   20   11   PC_HD600_audioengineD3   02-05-2019 17:53:36 
1   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   02-05-2019 17:53:36 
2   1   500.00000000   0.76000000   FM   3.00000000   20   14   PC_HD600_audioengineD3   02-05-2019 17:55:37 
2   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   02-05-2019 17:55:37 
3   1   500.00000000   0.76000000   AM   3.00000000   20   11   PC_HD600_audioengineD3   03-05-2019 09:16:52 
3   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   03-05-2019 09:16:52 
4   1   500.00000000   0.76000000   FM   3.00000000   20   13   PC_HD600_audioengineD3   03-05-2019 09:28:13 
4   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   03-05-2019 09:28:13 
5   1   500.00000000   0.76000000   FM   3.00000000   20   13   PC_HD600_audioengineD3   03-05-2019 09:36:54 
5   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   03-05-2019 09:36:54 
6   1   500.00000000   0.76000000   AM   3.00000000   20   12   PC_HD600_audioengineD3   03-05-2019 09:51:18 
6   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   03-05-2019 09:51:18 
7   1   500.00000000   0.76000000   FM   3.00000000   20   13   PC_HD600_audioengineD3   06-05-2019 17:02:29 
7   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   06-05-2019 17:02:29 
8   1   500.00000000   0.76000000   AM   3.00000000   20   14   PC_HD600_audioengineD3   06-05-2019 17:14:27 
8   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   06-05-2019 17:14:27 
9   1   500.00000000   0.76000000   FM   3.00000000   20   11   PC_HD600_audioengineD3   06-05-2019 17:22:20 
9   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   06-05-2019 17:22:20 
10   1   500.00000000   0.76000000   AM   3.00000000   20   15   PC_HD600_audioengineD3   06-05-2019 17:32:03 
10   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   06-05-2019 17:32:03 
11   1   500.00000000   0.76000000   AM   3.00000000   20   14   PC_HD600_audioengineD3   06-05-2019 17:36:24 
11   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   06-05-2019 17:36:24 
12   1   500.00000000   0.76000000   FM   3.00000000   20   13   PC_HD600_audioengineD3   06-05-2019 17:46:42 
12   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   06-05-2019 17:46:42 
13   1   500.00000000   0.76000000   FM   3.00000000   20   15   PC_HD600_audioengineD3   06-05-2019 18:17:12 
13   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   06-05-2019 18:17:12 
14   1   500.00000000   0.76000000   AM   3.00000000   20   9   PC_HD600_audioengineD3   06-05-2019 18:21:37 
14   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   06-05-2019 18:21:37 
15   1   500.00000000   0.76000000   FM   3.00000000   20   15   PC_HD600_audioengineD3   06-05-2019 18:36:04 
15   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   06-05-2019 18:36:04 
16   1   500.00000000   0.76000000   AM   3.00000000   20   11   PC_HD600_audioengineD3   06-05-2019 18:41:37 
16   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   06-05-2019 18:41:37 
17   1   500.00000000   0.76000000   FM   3.00000000   20   14   PC_HD600_audioengineD3   06-05-2019 18:56:09 
17   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   06-05-2019 18:56:09 
18   1   500.00000000   0.76000000   AM   3.00000000   20   15   PC_HD600_audioengineD3   07-05-2019 09:06:16 
18   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   07-05-2019 09:06:16 
19   1   500.00000000   0.76000000   AM   3.00000000   20   13   PC_HD600_audioengineD3   07-05-2019 09:19:29 
19   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   07-05-2019 09:19:29 
20   1   500.00000000   0.76000000   FM   3.00000000   20   13   PC_HD600_audioengineD3   07-05-2019 09:29:40 
20   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   07-05-2019 09:29:40 
