% run#   track#   exppar1[Hz]   exppar2[N/A]   exppar3[N/A]   expvar[Hz]   n.pres   n.correct calscript   dateStamp   timeStamp
1   1   500.00000000   0.76000000   FM   3.00000000   20   14   PC_HD600_audioengineD3   02-05-2019 17:51:37 
1   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   02-05-2019 17:51:37 
2   1   500.00000000   0.76000000   AM   3.00000000   20   13   PC_HD600_audioengineD3   03-05-2019 09:03:54 
2   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   03-05-2019 09:03:54 
3   1   500.00000000   0.76000000   AM   3.00000000   20   11   PC_HD600_audioengineD3   03-05-2019 09:20:51 
3   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   03-05-2019 09:20:51 
4   1   500.00000000   0.76000000   FM   3.00000000   20   14   PC_HD600_audioengineD3   03-05-2019 09:29:53 
4   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   03-05-2019 09:29:53 
5   1   500.00000000   0.76000000   AM   3.00000000   20   12   PC_HD600_audioengineD3   03-05-2019 09:42:45 
5   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   03-05-2019 09:42:45 
6   1   500.00000000   0.76000000   FM   3.00000000   20   9   PC_HD600_audioengineD3   03-05-2019 09:47:12 
6   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   03-05-2019 09:47:12 
7   1   500.00000000   0.76000000   AM   3.00000000   20   13   PC_HD600_audioengineD3   03-05-2019 09:55:46 
7   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   03-05-2019 09:55:46 
8   1   500.00000000   0.76000000   FM   3.00000000   20   14   PC_HD600_audioengineD3   06-05-2019 17:12:31 
8   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   06-05-2019 17:12:31 
9   1   500.00000000   0.76000000   AM   3.00000000   20   13   PC_HD600_audioengineD3   06-05-2019 17:16:10 
9   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   06-05-2019 17:16:10 
10   1   500.00000000   0.76000000   FM   3.00000000   20   16   PC_HD600_audioengineD3   06-05-2019 17:30:04 
10   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   06-05-2019 17:30:04 
11   1   500.00000000   0.76000000   FM   3.00000000   20   11   PC_HD600_audioengineD3   06-05-2019 17:42:38 
11   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   06-05-2019 17:42:38 
12   1   500.00000000   0.76000000   AM   3.00000000   20   15   PC_HD600_audioengineD3   06-05-2019 17:48:25 
12   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   06-05-2019 17:48:25 
13   1   500.00000000   0.76000000   FM   3.00000000   20   9   PC_HD600_audioengineD3   06-05-2019 18:15:17 
13   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   06-05-2019 18:15:17 
14   1   500.00000000   0.76000000   AM   3.00000000   20   13   PC_HD600_audioengineD3   06-05-2019 18:27:48 
14   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   06-05-2019 18:27:48 
15   1   500.00000000   0.76000000   FM   3.00000000   20   13   PC_HD600_audioengineD3   06-05-2019 18:37:46 
15   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   06-05-2019 18:37:46 
16   1   500.00000000   0.76000000   AM   3.00000000   20   11   PC_HD600_audioengineD3   06-05-2019 18:39:39 
16   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   06-05-2019 18:39:39 
17   1   500.00000000   0.76000000   AM   3.00000000   20   13   PC_HD600_audioengineD3   06-05-2019 18:57:51 
17   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   06-05-2019 18:57:51 
18   1   500.00000000   0.76000000   FM   3.00000000   20   14   PC_HD600_audioengineD3   07-05-2019 09:11:57 
18   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   07-05-2019 09:11:57 
19   1   500.00000000   0.76000000   FM   3.00000000   20   17   PC_HD600_audioengineD3   07-05-2019 09:17:32 
19   1   500.00000000   0.76000000   FM   3.10000000   0   0   PC_HD600_audioengineD3   07-05-2019 09:17:32 
20   1   500.00000000   0.76000000   AM   3.00000000   20   14   PC_HD600_audioengineD3   07-05-2019 09:25:32 
20   1   500.00000000   0.76000000   AM   3.10000000   0   0   PC_HD600_audioengineD3   07-05-2019 09:25:32 
